interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation,interaction_name_2,is_neurotransmitter,ligand.symbol,ligand.family,ligand.location,ligand.keyword,ligand.secreted_type,ligand.transmembrane,receptor.symbol,receptor.family,receptor.location,receptor.keyword,receptor.surfaceome_main,receptor.surfaceome_sub,receptor.adhesome,receptor.secreted_type,receptor.transmembrane,version
H2-Q6_KIR3DL1,MHC-I,H2-Q6,Kir3dl1,,,,,PMID: 28484462,Cell-Cell Contact,H2-q6  - Kir3dl1,False,H2-Q6,MHC class I,"Cell membrane, Endoplasmic reticulum membrane, Golgi apparatus membrane, Alpha chain E]: Secreted, [Soluble HLA class I histocompatibility antigen, Lysosome membrane, Early endosome membrane, Secreted, Cell projection, Alpha chain G]: Secreted, Early endosome, Filopodium membrane","Immunity, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Alternative splicing, Adaptive immunity, Endoplasmic reticulum, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Innate immunity, Transmembrane helix, MHC I, Phosphoprotein, Sulfation, Direct protein sequencing, 3D-structure, Ubl conjugation, Immunity, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Adaptive immunity, Endoplasmic reticulum, Glycoprotein, Signal, Reference proteome, Cell membrane, Transmembrane helix, Phosphoprotein, Innate immunity, MHC I, Direct protein sequencing, 3D-structure, Immunity, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Alternative splicing, Adaptive immunity, Endoplasmic reticulum, Glycoprotein, Signal, Reference proteome, Cell membrane, Transmembrane helix, Phosphoprotein, Innate immunity, MHC I, 3D-structure, Immunity, Membrane, Host-virus interaction, Disulfide bond, Secreted, Transmembrane, Adaptive immunity, Glycoprotein, Signal, Reference proteome, Cell membrane, Transmembrane helix, Phosphoprotein, Innate immunity, MHC I, Golgi apparatus, 3D-structure, Lysosome, Immunity, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, MHC I, Transmembrane, Alternative splicing, 3D-structure, Endosome, Glycoprotein, Immunity, Membrane, Disulfide bond, Secreted, Transmembrane, Alternative splicing, Endoplasmic reticulum, Glycoprotein, Cell projection, Signal, Reference proteome, Cell membrane, Transmembrane helix, MHC I, 3D-structure, Endosome",,True,Kir3dl1,Immunoglobulin,"Cell membrane, Early endosome membrane","Membrane, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Repeat, Glycoprotein, Alternative splicing, 3D-structure, Direct protein sequencing, Endosome",Receptors,IG;KIR,,,True,CellChatDB v1
H2-Q7_KIR3DL1,MHC-I,H2-Q7,Kir3dl1,,,,,PMID: 28484462,Cell-Cell Contact,H2-q7  - Kir3dl1,False,H2-Q7,MHC class I,"Cell membrane, Endoplasmic reticulum membrane, Golgi apparatus membrane, Alpha chain E]: Secreted, [Soluble HLA class I histocompatibility antigen, Lysosome membrane, Early endosome membrane, Secreted, Cell projection, Alpha chain G]: Secreted, Early endosome, Filopodium membrane","Immunity, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Alternative splicing, Adaptive immunity, Endoplasmic reticulum, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Innate immunity, Transmembrane helix, MHC I, Phosphoprotein, Sulfation, Direct protein sequencing, 3D-structure, Ubl conjugation, Immunity, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Adaptive immunity, Endoplasmic reticulum, Glycoprotein, Signal, Reference proteome, Cell membrane, Transmembrane helix, Phosphoprotein, Innate immunity, MHC I, Direct protein sequencing, 3D-structure, Immunity, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Alternative splicing, Adaptive immunity, Endoplasmic reticulum, Glycoprotein, Signal, Reference proteome, Cell membrane, Transmembrane helix, Phosphoprotein, Innate immunity, MHC I, 3D-structure, Immunity, Membrane, Host-virus interaction, Disulfide bond, Secreted, Transmembrane, Adaptive immunity, Glycoprotein, Signal, Reference proteome, Cell membrane, Transmembrane helix, Phosphoprotein, Innate immunity, MHC I, Golgi apparatus, 3D-structure, Lysosome, Immunity, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, MHC I, Transmembrane, Alternative splicing, 3D-structure, Endosome, Glycoprotein, Immunity, Membrane, Disulfide bond, Secreted, Transmembrane, Alternative splicing, Endoplasmic reticulum, Glycoprotein, Cell projection, Signal, Reference proteome, Cell membrane, Transmembrane helix, MHC I, 3D-structure, Endosome",,True,Kir3dl1,Immunoglobulin,"Cell membrane, Early endosome membrane","Membrane, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Repeat, Glycoprotein, Alternative splicing, 3D-structure, Direct protein sequencing, Endosome",Receptors,IG;KIR,,,True,CellChatDB v1
ULBP1_KLRK1,MHC-I,Ulbp1,Klrk1,,,,,PMID: 24223577,Cell-Cell Contact,Ulbp1  - Klrk1,False,Ulbp1,MHC class I,"Secreted, Membrane, Endoplasmic reticulum, Cell membrane, GPI-anchor","Immunity, Membrane, Signal, Reference proteome, Transmembrane helix, Disulfide bond, Secreted, Transmembrane, Alternative splicing, Glycoprotein, Immunity, Membrane, Signal, Reference proteome, Host-virus interaction, GPI-anchor, Lipoprotein, Cell membrane, Disulfide bond, Endoplasmic reticulum, Glycoprotein, Immunity, Membrane, Signal, Reference proteome, Host-virus interaction, Lipoprotein, GPI-anchor, Cell membrane, Disulfide bond, Secreted, Direct protein sequencing, Endoplasmic reticulum, Glycoprotein, Immunity, Membrane, Signal, Reference proteome, Host-virus interaction, GPI-anchor, Lipoprotein, Cell membrane, Disulfide bond, 3D-structure, Glycoprotein",secreted,True,Klrk1,,Cell membrane,"Immunity, Membrane, Disulfide bond, Differentiation, Transmembrane, Signal-anchor, Receptor, Alternative splicing, Adaptive immunity, Glycoprotein, Lectin, Reference proteome, Cell membrane, Transmembrane helix, Innate immunity, 3D-structure",Receptors,Class_E;SCAR,,,True,CellChatDB v1
RAET1A_KLRK1,MHC-I,Raet1a,Klrk1,,,,,PMID: 24223577,Cell-Cell Contact,Raet1a  - Klrk1,False,Raet1a,MHC class I,"Endoplasmic reticulum, Cell membrane, GPI-anchor","Immunity, Membrane, Signal, Reference proteome, Host-virus interaction, Lipoprotein, GPI-anchor, Transmembrane helix, Disulfide bond, Secreted, Cell membrane, Transmembrane, Alternative splicing, Endoplasmic reticulum, Glycoprotein, Immunity, Membrane, Signal, Reference proteome, Host-virus interaction, GPI-anchor, Lipoprotein, Cell membrane, Disulfide bond, 3D-structure, Endoplasmic reticulum, Glycoprotein",,True,Klrk1,,Cell membrane,"Immunity, Membrane, Disulfide bond, Differentiation, Transmembrane, Signal-anchor, Receptor, Alternative splicing, Adaptive immunity, Glycoprotein, Lectin, Reference proteome, Cell membrane, Transmembrane helix, Innate immunity, 3D-structure",Receptors,Class_E;SCAR,,,True,CellChatDB v1
H60A_KLRK1,MHC-I,H60a,Klrk1,,,,,PMID: 24223577,Cell-Cell Contact,H60a  - Klrk1,False,H60a,MHC class I,"Endoplasmic reticulum, Cell membrane, GPI-anchor","Immunity, Membrane, Signal, Reference proteome, Host-virus interaction, Lipoprotein, GPI-anchor, Transmembrane helix, Disulfide bond, Secreted, Cell membrane, Transmembrane, Alternative splicing, Endoplasmic reticulum, Glycoprotein, Immunity, Membrane, Signal, Reference proteome, Host-virus interaction, GPI-anchor, Lipoprotein, Cell membrane, Disulfide bond, 3D-structure, Endoplasmic reticulum, Glycoprotein",,True,Klrk1,,Cell membrane,"Immunity, Membrane, Disulfide bond, Differentiation, Transmembrane, Signal-anchor, Receptor, Alternative splicing, Adaptive immunity, Glycoprotein, Lectin, Reference proteome, Cell membrane, Transmembrane helix, Innate immunity, 3D-structure",Receptors,Class_E;SCAR,,,True,CellChatDB v1
H2-EA-PS_CD4,MHC-II,H2-Ea,Cd4,,,,,KEGG: mmu04514,Cell-Cell Contact,H2-ea-ps  - Cd4,False,H2-Ea,MHC class II,"Early endosome membrane, Lysosome membrane, Autolysosome membrane, Late endosome membrane, Cell membrane, Endoplasmic reticulum membrane","Immunity, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, MHC II, Cytoplasmic vesicle, Adaptive immunity, Endoplasmic reticulum, Glycoprotein, Lysosome, Signal, Reference proteome, Cell membrane, Transmembrane helix, Direct protein sequencing, Isopeptide bond, 3D-structure, Endosome, Ubl conjugation",,,Cd4,,Cell membrane,"Immunity, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Adaptive immunity, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, 3D-structure, Palmitate, Repeat",Unclassified,Unclassified,,,,CellChatDB v1
H2-AA_CD4,MHC-II,H2-Aa,Cd4,,,,,KEGG: mmu04514,Cell-Cell Contact,H2-aa  - Cd4,False,H2-Aa,MHC class II,"Golgi apparatus, trans-Golgi network membrane, Lysosome membrane, Cell membrane, Endosome membrane, Endoplasmic reticulum membrane","Immunity, Membrane, Disulfide bond, Transmembrane, MHC II, Adaptive immunity, Endoplasmic reticulum, Glycoprotein, Lysosome, Signal, Reference proteome, Cell membrane, Transmembrane helix, Direct protein sequencing, Golgi apparatus, 3D-structure, Endosome, Lysosome, Immunity, Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, MHC II, Golgi apparatus, Adaptive immunity, Endosome, Endoplasmic reticulum, Glycoprotein",,,Cd4,,Cell membrane,"Immunity, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Adaptive immunity, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, 3D-structure, Palmitate, Repeat",Unclassified,Unclassified,,,,CellChatDB v1
H2-AB1_CD4,MHC-II,H2-Ab1,Cd4,,,,,KEGG: mmu04514,Cell-Cell Contact,H2-ab1  - Cd4,False,H2-Ab1,MHC class II,"Golgi apparatus, trans-Golgi network membrane, Lysosome membrane, Cell membrane, Endosome membrane, Endoplasmic reticulum membrane","Immunity, Membrane, Disulfide bond, Transmembrane, MHC II, Adaptive immunity, Endoplasmic reticulum, Glycoprotein, Lysosome, Signal, Reference proteome, Cell membrane, Transmembrane helix, Direct protein sequencing, Golgi apparatus, 3D-structure, Endosome, Immunity, Membrane, Disulfide bond, Transmembrane, MHC II, Alternative splicing, Adaptive immunity, Endoplasmic reticulum, Glycoprotein, Lysosome, Signal, Reference proteome, Cell membrane, Transmembrane helix, Golgi apparatus, Endosome",,,Cd4,,Cell membrane,"Immunity, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Adaptive immunity, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, 3D-structure, Palmitate, Repeat",Unclassified,Unclassified,,,,CellChatDB v1
H2-EB1_CD4,MHC-II,H2-Eb1,Cd4,,,,,KEGG: mmu04514,Cell-Cell Contact,H2-eb1  - Cd4,False,H2-Eb1,MHC class II,"Autolysosome membrane, Late endosome membrane, Lysosome membrane, Cell membrane, Endoplasmic reticulum membrane, Golgi apparatus, trans-Golgi network membrane, Endosome membrane","Immunity, Membrane, Disulfide bond, Transmembrane, MHC II, Cytoplasmic vesicle, Adaptive immunity, Endoplasmic reticulum, Glycoprotein, Lysosome, Signal, Reference proteome, Cell membrane, Transmembrane helix, Direct protein sequencing, Isopeptide bond, 3D-structure, Endosome, Ubl conjugation, Immunity, Membrane, Disulfide bond, Transmembrane, MHC II, Cytoplasmic vesicle, Adaptive immunity, Endoplasmic reticulum, Glycoprotein, Lysosome, Signal, Reference proteome, Cell membrane, Transmembrane helix, 3D-structure, Endosome, Ubl conjugation, Immunity, Membrane, Disulfide bond, Transmembrane, MHC II, Adaptive immunity, Endoplasmic reticulum, Glycoprotein, Lysosome, Signal, Reference proteome, Cell membrane, Transmembrane helix, Golgi apparatus, Isopeptide bond, Endosome, Ubl conjugation, Immunity, Membrane, Disulfide bond, Transmembrane, MHC II, Adaptive immunity, Endoplasmic reticulum, Glycoprotein, Lysosome, Signal, Reference proteome, Cell membrane, Transmembrane helix, Direct protein sequencing, Golgi apparatus, 3D-structure, Endosome, Ubl conjugation",,,Cd4,,Cell membrane,"Immunity, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Adaptive immunity, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, 3D-structure, Palmitate, Repeat",Unclassified,Unclassified,,,,CellChatDB v1
H2-DMA_CD4,MHC-II,H2-DMa,Cd4,,,,,KEGG: mmu04514,Cell-Cell Contact,H2-dma  - Cd4,False,H2-DMa,MHC class II,"Late endosome membrane, Lysosome membrane","Lysosome, Immunity, Membrane, Signal, Reference proteome, Transmembrane helix, Disulfide bond, Transmembrane, MHC II, 3D-structure, Adaptive immunity, Endosome, Glycoprotein",,,Cd4,,Cell membrane,"Immunity, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Adaptive immunity, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, 3D-structure, Palmitate, Repeat",Unclassified,Unclassified,,,,CellChatDB v1
H2-DMB1_CD4,MHC-II,H2-DMb1,Cd4,,,,,KEGG: mmu04514,Cell-Cell Contact,H2-dmb1  - Cd4,False,H2-DMb1,MHC class II,"Late endosome membrane, Lysosome membrane","Lysosome, Immunity, Membrane, Signal, Reference proteome, Immunoglobulin domain, Transmembrane helix, Disulfide bond, Transmembrane, MHC II, 3D-structure, Adaptive immunity, Endosome, Glycoprotein",,,Cd4,,Cell membrane,"Immunity, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Adaptive immunity, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, 3D-structure, Palmitate, Repeat",Unclassified,Unclassified,,,,CellChatDB v1
H2-DMB2_CD4,MHC-II,H2-DMb2,Cd4,,,,,KEGG: mmu04514,Cell-Cell Contact,H2-dmb2  - Cd4,False,H2-DMb2,MHC class II,"Late endosome membrane, Lysosome membrane","Lysosome, Immunity, Membrane, Signal, Reference proteome, Immunoglobulin domain, Transmembrane helix, Disulfide bond, Transmembrane, MHC II, 3D-structure, Adaptive immunity, Endosome, Glycoprotein",,,Cd4,,Cell membrane,"Immunity, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Adaptive immunity, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, 3D-structure, Palmitate, Repeat",Unclassified,Unclassified,,,,CellChatDB v1
H2-OA_CD4,MHC-II,H2-Oa,Cd4,,,,,KEGG: mmu04514,Cell-Cell Contact,H2-oa  - Cd4,False,H2-Oa,MHC class II,"Endosome membrane, Lysosome membrane","Lysosome, Immunity, Membrane, Signal, Reference proteome, Transmembrane helix, Disulfide bond, Transmembrane, MHC II, 3D-structure, Adaptive immunity, Endosome, Glycoprotein",,,Cd4,,Cell membrane,"Immunity, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Adaptive immunity, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, 3D-structure, Palmitate, Repeat",Unclassified,Unclassified,,,,CellChatDB v1
H2-OB_CD4,MHC-II,H2-Ob,Cd4,,,,,KEGG: mmu04514,Cell-Cell Contact,H2-ob  - Cd4,False,H2-Ob,MHC class II,"Endosome membrane, Lysosome membrane","Lysosome, Immunity, Membrane, Signal, Reference proteome, Transmembrane helix, Disulfide bond, Transmembrane, MHC II, 3D-structure, Adaptive immunity, Endosome, Glycoprotein",,,Cd4,,Cell membrane,"Immunity, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Adaptive immunity, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, 3D-structure, Palmitate, Repeat",Unclassified,Unclassified,,,,CellChatDB v1
MPZ_MPZL1,MPZ,Mpz,Mpzl1,,,,,KEGG: mmu04514,Cell-Cell Contact,Mpz  - Mpzl1,False,Mpz,Myelin P0 protein,"Myelin membrane, Cell membrane","Membrane, Dejerine-Sottas syndrome, Disulfide bond, Charcot-Marie-Tooth disease, Transmembrane, Neuropathy, Alternative splicing, Deafness, Glycoprotein, Disease variant, Signal, Reference proteome, Neurodegeneration, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, Direct protein sequencing, 3D-structure",,,Mpzl1,Myelin P0 protein,Membrane,"Membrane, Signal, Reference proteome, Immunoglobulin domain, Transmembrane helix, Phosphoprotein, Disulfide bond, Transmembrane, Direct protein sequencing, Alternative splicing, 3D-structure, Glycoprotein",Miscellaneous,IG_MPZ;StructuralAndAdhesion,,,True,CellChatDB v1
NCAM1_FGFR1,NCAM,Ncam1,Fgfr1,,,,,PMID: 12791257,Cell-Cell Contact,Ncam1  - Fgfr1,False,Ncam1,,"Secreted, Cell membrane, GPI-anchor","Membrane, Host-virus interaction, Secreted, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Alternative splicing, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, Transmembrane helix, Cell membrane, GPI-anchor, Phosphoprotein, 3D-structure, Cell adhesion, Repeat",secreted,True,Fgfr1,"Protein kinase superfamily, Tyr protein kinase","Cytoplasm, Nucleus, Cytosol, Cytoplasmic vesicle, Cell membrane","Kinase, ATP-binding, Receptor, Cytoplasm, Tyrosine-protein kinase, Cytoplasmic vesicle, Holoprosencephaly, Glycoprotein, Disease variant, Kallmann syndrome, Immunoglobulin domain, Transmembrane helix, Cell membrane, Direct protein sequencing, Transcription, Dwarfism, Heparin-binding, Ubl conjugation, Transcription regulation, Membrane, Intellectual disability, Disulfide bond, Transmembrane, Alternative splicing, Hypogonadotropic hypogonadism, Transferase, Chromosomal rearrangement, Signal, Reference proteome, Nucleus, Phosphoprotein, Craniosynostosis, 3D-structure, Nucleotide-binding, Repeat",Receptors,FGFR;Kinase,,,True,CellChatDB v1
NCAM1_NCAM2,NCAM,Ncam1,Ncam2,,,,,KEGG: mmu04514,Cell-Cell Contact,Ncam1  - Ncam2,False,Ncam1,,"Secreted, Cell membrane, GPI-anchor","Membrane, Host-virus interaction, Secreted, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Alternative splicing, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, Transmembrane helix, Cell membrane, GPI-anchor, Phosphoprotein, 3D-structure, Cell adhesion, Repeat",secreted,True,Ncam2,,Cell membrane,"Membrane, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, Disulfide bond, Transmembrane, Alternative splicing, Repeat, 3D-structure, Cell adhesion, Glycoprotein",Miscellaneous,IG_AdhesionProteins;StructuralAndAdhesion,,,,CellChatDB v1
